id,title,subtitle,lat,lng,teaserUrl,category,category_ger,pic_url,loc_name,loc_admin1,loc_admin2,click
idsbb310f40,Das Konservatorium und der Botanische Garten der Stadt Genf.,Das Konservatorium und der Botanische Garten der Stadt Genf.,46.2225277,6.142535,/content/internet/plc/leisure-holidays/de/tagesausflug/conservatoire-jardin-botaniques-geneve.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/conservatoire_jardinbotaniquesgeneve.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Le Grand-Saconnex,Geneva,Geneva,"{'lat': 46.2225277, 'lng': 6.142535}"
idsbb6abef0,Stadtführung durch Beromünster.,Stadtführung durch Beromünster.,47.207637299999995,8.1924386,/content/internet/plc/leisure-holidays/de/gruppen/fuehrung-beromuenster.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/railaway_beromuenster.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Beromuenster,Lucerne,Sursee District,"{'lat': 47.2076373, 'lng': 8.1924386}"
idsbbf0b42e,Schloss Greyerz.,Schloss Greyerz.,46.572078600000005,7.001830099999999,/content/internet/plc/leisure-holidays/de/tagesausflug/chateau-de-gruyeres.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/chateau_gruyeres.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Vuadens,Fribourg,Gruyere District,"{'lat': 46.5720786, 'lng': 7.0018301}"
idsbbdf6a12,Unterirdischer See von St-Léonard.,Unterirdischer See von St-Léonard.,46.25684129999999,7.4257729999999995,/content/internet/plc/leisure-holidays/de/schulen/tipp-unterirdischer-see-von-st-leonard.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/StLeonard.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Saint-Leonard,Valais,Sion District,"{'lat': 46.2568413, 'lng': 7.425773}"
idsbb54d332,Schloss Lenzburg.,Schloss Lenzburg.,47.3855788,8.104652,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-schloss-lenzburg.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/Schloss_Lenzburg.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Buchs,Aargau,Bezirk Aarau,"{'lat': 47.3855788, 'lng': 8.104652}"
idsbb8f6c32,Die Burgen von Bellinzona.,Die Burgen von Bellinzona.,46.194621600000005,9.024412400000001,/content/internet/plc/leisure-holidays/de/tagesausflug/die-burgen-von-bellinzona/die-burgen-von-bellinzona-sommer.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/Bellinzona.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bellinzona,Ticino,Bellinzona District,"{'lat': 46.1946216, 'lng': 9.0244124}"
idsbbe5715b,Milchmanufaktur Einsiedeln.,Milchmanufaktur Einsiedeln.,47.12799453,8.74446273,/content/internet/plc/leisure-holidays/de/tagesausflug/milchmanufaktur-einsiedeln1.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/mutschli_machen_ohnelogo1.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Einsiedeln,Schwyz,Bezirk Einsiedeln,"{'lat': 47.12799453, 'lng': 8.74446273}"
idsbb1855cd,Thunerseeschlösser.,Thunerseeschlösser.,46.69890579,7.70553589,/content/internet/plc/leisure-holidays/de/tagesausflug/thunerseeschloesser.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/thun_thunerseeschloesser.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Sigriswil,Bern,Thun District,"{'lat': 46.69890579, 'lng': 7.70553589}"
idsbb05e130,Stadtführungen durch Sursee.,Stadtführungen durch Sursee.,47.17403710000001,8.1089654,/content/internet/plc/leisure-holidays/de/gruppen/stadtfuehrungen-durch-sursee.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/railaway_sursee.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Sursee,Lucerne,Sursee District,"{'lat': 47.1740371, 'lng': 8.1089654}"
idsbb7a806e,Glarner Waldperlen mit der App erleben.,Glarner Waldperlen mit der App erleben.,47.0132886,8.915205199999999,/content/internet/plc/leisure-holidays/de/tagesausflug/glarner-waldperlen.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/glarner-waldperlen.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Vorderthal,Schwyz,Bezirk March,"{'lat': 47.0132886, 'lng': 8.9152052}"
idsbb05a581,Monte Lema.,Monte Lema.,46.04061,8.83271,/content/internet/plc/leisure-holidays/de/tagesausflug/monte-lema.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/Monte-Lema.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Curiglia,Lombardy,Provincia di Varese,"{'lat': 46.04061, 'lng': 8.83271}"
idsbb6010d0,Insel Mainau (D).,Insel Mainau (D).,47.7054864,9.195575,/content/internet/plc/leisure-holidays/de/tagesausflug/insel-mainau.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/InselMainau.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Konstanz,Baden-Wuerttemberg,Freiburg Region,"{'lat': 47.7054864, 'lng': 9.195575}"
idsbbf41759,Die Parks der Region Lugano.,Die Parks der Region Lugano.,46.0050102,8.9520281,/content/internet/plc/leisure-holidays/de/tagesausflug/die-parks-der-region-lugano.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/parchi_nella_regioneluganese1keyvisual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Lugano,Ticino,Lugano District,"{'lat': 46.0050102, 'lng': 8.9520281}"
idsbbe351da,St. Beatus-Höhlen am Thunersee.,St. Beatus-Höhlen am Thunersee.,46.684433899999995,7.7818842,/content/internet/plc/leisure-holidays/de/tagesausflug/st-beatus-hohlen-am-thunersee.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/StBeatusHohlenAmThunersee.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Beatenberg,Bern,Interlaken-Oberhasli District,"{'lat': 46.6844339, 'lng': 7.7818842}"
idsbb0dd1eb,Besichtigung der Freiburger Stadtmauern.,Besichtigung der Freiburger Stadtmauern.,46.803421,7.1512833,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-besichtigung-freiburger-stadtmauern.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/sharedimages/ff/visite-remparts-fribourg.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Fribourg,Fribourg,Sarine District,"{'lat': 46.803421, 'lng': 7.1512833}"
idsbb633f45,Natur pur im Neeracherried.,Natur pur im Neeracherried.,47.5029806,8.48388223,/content/internet/plc/leisure-holidays/de/tagesausflug/natur-pur-im-neeracherried.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/kiebitz_zumbu_hl.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Neerach,Zurich,Bezirk Dielsdorf,"{'lat': 47.5029806, 'lng': 8.48388223}"
idsbb549a07,Viamala-Schlucht Graubünden.,Viamala-Schlucht Graubünden.,46.6632995,9.447569300000001,/content/internet/plc/leisure-holidays/de/tagesausflug/viamala-schlucht-graubuenden.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/viamala-schluchtcopyrightdemateocom.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Thusis,Grisons,Hinterrhein District,"{'lat': 46.6632995, 'lng': 9.4475693}"
idsbb317492,World Nature Forum.,World Nature Forum.,46.3242659,7.9884511,/content/internet/plc/leisure-holidays/de/tagesausflug/world-nature-forum.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/unesco_world_natureforum.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Naters,Valais,Brig District,"{'lat': 46.3242659, 'lng': 7.9884511}"
idsbbc7daa8,Jaunbach Schlucht.,Jaunbach Schlucht.,46.607226000000004,7.098358900000001,/content/internet/plc/leisure-holidays/de/tagesausflug/gorges-de-la-jogne.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/gorges_de_la_jogne.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Broc,Fribourg,Gruyere District,"{'lat': 46.607226, 'lng': 7.0983589}"
idsbb805fe0,Zoo Basel.,Zoo Basel.,47.547416,7.5787636,/content/internet/plc/leisure-holidays/de/tagesausflug/zoo-basel/zoo-basel-sommer.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/sharedimages/ff/sommerwelle18/familien/Zoo_Basel_Key_Visual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Binningen,Basel-Landschaft,Bezirk Arlesheim,"{'lat': 47.547416, 'lng': 7.5787636}"
idsbb7de7b3,Arosa Bärenland.,Arosa Bärenland.,46.786402,9.663151,/content/internet/plc/leisure-holidays/de/tagesausflug/arosa-baerenland.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/Arosa-Baerenland.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Arosa,Grisons,Plessur District,"{'lat': 46.786402, 'lng': 9.663151}"
idsbbb915ab,Barryland in Martigny.,Barryland in Martigny.,46.0952329,7.0741363,/content/internet/plc/leisure-holidays/de/tagesausflug/barryland.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/Barryland.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Martigny-Ville,Valais,Martigny District,"{'lat': 46.0952329, 'lng': 7.0741363}"
idsbb9c9a75,Sikypark.,Sikypark.,47.2724275,7.4546223,/content/internet/plc/leisure-holidays/de/tagesausflug/sikypark.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/sikypark.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Selzach,Solothurn,Bezirk Lebern,"{'lat': 47.2724275, 'lng': 7.4546223}"
idsbb0552c3,Zoo Zürich.,Zoo Zürich.,47.3870227,8.574530699999999,/content/internet/plc/leisure-holidays/de/tagesausflug/zoo-zuerich/zoo-zuerich-sommer.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/Zoo-Zuerich.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Zuerich (Kreis 7) / Fluntern,Zurich,Bezirk Zuerich,"{'lat': 47.3870227, 'lng': 8.5745307}"
idsbb57ac75,Ben’s Kamelfarm in Oberglatt.,Ben’s Kamelfarm in Oberglatt.,47.4800688,8.5074354,/content/internet/plc/leisure-holidays/de/tagesausflug/kamelreiten-auf-in-oberglatt.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/bens-kamelfarm.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Hofstetten,Zurich,Bezirk Dielsdorf,"{'lat': 47.4800688, 'lng': 8.5074354}"
idsbb727f18,Tierisch gut: Walter Zoo Gossau.,Tierisch gut: Walter Zoo Gossau.,47.419493,9.285046000000001,/content/internet/plc/leisure-holidays/de/tagesausflug/walter-zoo-gossau-sg/walter-zoo-gossau-sg-sommer.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/Walter-Zoo-Gossau.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Andwil,Saint Gallen,Wahlkreis St. Gallen,"{'lat': 47.419493, 'lng': 9.285046}"
idsbbd12be1,Natur- und Tierpark Goldau.,Natur- und Tierpark Goldau.,47.0505111,8.5553972,/content/internet/plc/leisure-holidays/de/tagesausflug/natur-und-tierpark-goldau/natur-und-tierpark-goldau-sommer.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/Natur_Tierpark_Goldau.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Goldau,Schwyz,Bezirk Schwyz,"{'lat': 47.0505111, 'lng': 8.5553972}"
idsbbdcf682,Sea Life Konstanz.,Sea Life Konstanz.,47.656958,9.18029,/content/internet/plc/leisure-holidays/de/tagesausflug/sea-life-konstanz/sea-life-konstanz-sommer.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/Sea-Life-Konstanz.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Konstanz,Baden-Wuerttemberg,Freiburg Region,"{'lat': 47.656958, 'lng': 9.18029}"
idsbb39f588,Vogelwarte Sempach.,Vogelwarte Sempach.,47.12814,8.192335,/content/internet/plc/leisure-holidays/de/tagesausflug/vogelwarte-sempach.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/Vogelwarte.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Sempach,Lucerne,Sursee District,"{'lat': 47.12814, 'lng': 8.192335}"
idsbb8e5ab8,Zoo La Garenne.,Zoo La Garenne.,46.4798387,6.2077204,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-zoo-la-garenne.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/zoo_la_garenne.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Arzier,Vaud,Nyon District,"{'lat': 46.4798387, 'lng': 6.2077204}"
idsbb360cf8,Aquatis – Aquarium-Vivarium Lausanne.,Aquatis – Aquarium-Vivarium Lausanne.,46.5407552,6.6571985,/content/internet/plc/leisure-holidays/de/tagesausflug/aquatis-aquarium-vivarium-lausanne.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/sharedimages/ff/Aquatis.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Epalinges,Vaud,Lausanne District,"{'lat': 46.5407552, 'lng': 6.6571985}"
idsbb6618f3,E-Bike-Tour Herzschlaufe Seetal.,E-Bike-Tour Herzschlaufe Seetal.,47.390790100000004,8.1710606,/content/internet/plc/leisure-holidays/de/tagesausflug/herzschlaufe-seetal.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/upload/raw/images/herzschlaufe_seetal2.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Lenzburg,Aargau,Bezirk Lenzburg,"{'lat': 47.3907901, 'lng': 8.1710606}"
idsbb57f58b,Herzroute Willisau–Burgdorf.,Herzroute Willisau–Burgdorf.,47.0654106,7.734066,/content/internet/plc/leisure-holidays/de/tagesausflug/herzroute-willisau-burgdorf.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/upload/raw/images/herzroute-willisau-burgdorf.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Sumiswald,Bern,Emmental District,"{'lat': 47.0654106, 'lng': 7.734066}"
idsbb9a9498,E-Bike-Storchen-Tour.,E-Bike-Storchen-Tour.,47.3566197,7.9798353,/content/internet/plc/leisure-holidays/de/tagesausflug/e-bike-storchen-tour.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/upload/raw/images/storchentour_3.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Niedergosgen,Solothurn,Bezirk Olten,"{'lat': 47.3566197, 'lng': 7.9798353}"
idsbbd8c2d1,Belchen Panorama Route.,Belchen Panorama Route.,47.3499624,7.903703299999999,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-belchen-panorama-route.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/sharedimages/ff/Belchen-Panoramaroute.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Olten,Solothurn,Bezirk Olten,"{'lat': 47.3499624, 'lng': 7.9037033}"
idsbb4ffa23,Region Murtensee auf zwei Rädern.,Region Murtensee auf zwei Rädern.,46.9292211,7.120184,/content/internet/plc/leisure-holidays/de/tagesausflug/drei-seen-land-auf-zwei-raedern.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/upload/raw/images/Region_Murtensee_Raedern.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Murten,Fribourg,See District,"{'lat': 46.9292211, 'lng': 7.120184}"
idsbbc0709e,Auf der Herzroute von Zug nach Einsiedeln.,Auf der Herzroute von Zug nach Einsiedeln.,47.1692445,8.4497914,/content/internet/plc/leisure-holidays/de/tagesausflug/herzroute-zug-einsiedeln.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/upload/raw/images/einsiedeln_1.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Cham,Zug,Zug,"{'lat': 47.1692445, 'lng': 8.4497914}"
idsbb315bfd,Veloplausch Gotthard Süd.,Veloplausch Gotthard Süd.,46.527613099999996,8.6085356,/content/internet/plc/leisure-holidays/de/tagesausflug/veloplausch-gotthard-sued.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/sharedimages/ff/GruppeN_Veloplausch-Gotthard-Sued-3.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Airolo,Ticino,Leventina District,"{'lat': 46.5276131, 'lng': 8.6085356}"
idsbb4b142b,Magadino-Tour.,Magadino-Tour.,46.19506,9.028987400000002,/content/internet/plc/leisure-holidays/de/tagesausflug/magadino-tour.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/upload/raw/images/bellinzona_1.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bellinzona,Ticino,Bellinzona District,"{'lat': 46.19506, 'lng': 9.0289874}"
idsbb682472,Bella-Vista-Lai-Tour mit dem E-Mountainbike.,Bella-Vista-Lai-Tour mit dem E-Mountainbike.,46.727896,9.5568344,/content/internet/plc/leisure-holidays/de/tagesausflug/e-mountainbike-bella-vista-lai-tour.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/upload/raw/images/bella_vista_lai_2.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Churwalden,Grisons,Plessur District,"{'lat': 46.727896, 'lng': 9.5568344}"
idsbb5d6b43,Auf der Herzroute von Lausanne nach Romont.,Auf der Herzroute von Lausanne nach Romont.,46.5170017,6.6291687,/content/internet/plc/leisure-holidays/de/tagesausflug/herzroute-lausanne-romont.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/upload/raw/images/lausanne_romont_1.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Lausanne,Vaud,Lausanne District,"{'lat': 46.5170017, 'lng': 6.6291687}"
idsbb2a4815,Airolo Bike.,Airolo Bike.,46.5143846,8.608115699999999,/content/internet/plc/leisure-holidays/de/tagesausflug/airolo-bike.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/upload/raw/images/AiroloBike.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Airolo,Ticino,Leventina District,"{'lat': 46.5143846, 'lng': 8.6081157}"
idsbbf26c46,Blenio Bike.,Blenio Bike.,46.50114620000001,8.9359274,/content/internet/plc/leisure-holidays/de/tagesausflug/blenio-bike.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/upload/raw/images/Blenio-Bike.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Acquarossa,Ticino,Blenio District,"{'lat': 46.5011462, 'lng': 8.9359274}"
idsbb8de8e8,Bike-Tour im Naturpark Jura Vaudois.,Bike-Tour im Naturpark Jura Vaudois.,46.605722899999996,6.231052200000001,/content/internet/plc/leisure-holidays/de/tagesausflug/bike-tour-im-naturpark-jura-vaudois.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/upload/raw/images/cuvaloup-4_annemoscatello.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Le Chenit,Vaud,Jura-Nord vaudois District,"{'lat': 46.6057229, 'lng': 6.2310522}"
idsbbeb2288,Neue Herzschlaufe Sense.,Neue Herzschlaufe Sense.,46.902932,7.238243700000001,/content/internet/plc/leisure-holidays/de/tagesausflug/neue-herzschlaufe-sense.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/upload/raw/images/herzschlaufe_sense1.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Laupen,Bern,Bern-Mittelland District,"{'lat': 46.902932, 'lng': 7.2382437}"
idsbb9cdd4f,Tour durch die Grafschaft Greyerz.,Tour durch die Grafschaft Greyerz.,46.5838003,7.0826682,/content/internet/plc/leisure-holidays/de/tagesausflug/tour-durch-die-grafschaft-greyerz.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/sharedimages/ff/grafschaft-greyerz.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Gruyeres,Fribourg,Gruyere District,"{'lat': 46.5838003, 'lng': 7.0826682}"
